catchment_id,catchment,replicate,X1,X2,X3,X4,X5,X6,NSE_cal,logNSE_cal,KGE_cal,NSE_val,logNSE_val,KGE_val,best_logNSE
21023,21023,7,199.23685755101192,0.1820368181048497,69.0481025850247,2.1138664299643075,0.7538531642004305,0.5353256544615492,0.3811137995098316,0.7372537265654968,0.2967237596841534,0.4042215755941801,0.8023123312121887,0.3380824909582591,True
21024,21024,9,290.4281036665621,0.0215006276998908,26.68673102965713,1.2325941724467215,1.895068289933007,3.389812981838649,0.5989889081295132,0.7267114092500433,0.5510154222537729,0.5923382339261694,0.7750993407433425,0.5599257774554027,True
21026,21026,6,124.87106446823142,0.3240813501131274,31.74006112714578,0.5,-1.685858478752242,1.160136586132805,0.6077668934402798,0.0576682082328399,0.4976649095454829,0.3794225656621257,-0.1570165256208244,0.3486304256966527,False
21027,21027,1,376.70553217159824,-0.0829241423797055,46.03048766299966,1.7274848971249168,1.970550475938798,1.6319624589071835,0.5651217714648258,0.2965228114777847,0.4352212174631673,0.500883816360025,0.3684673697879651,0.4722660968146088,False
22001,22001,3,127.4722596574966,-0.1612884495700353,48.06789989065335,1.3944104959733084,-0.0443768394246424,10.677711564846922,0.6551952813633533,0.7666056316275128,0.614340190384983,0.5457139859005882,0.7684475243081853,0.5558698902086936,True
22006,22006,8,358.9073981824606,-0.0706655992376426,0.6285133948986665,2.089931629623369,-0.3216850779542897,0.3265763861020754,0.7497989303710566,0.0262597606872134,0.781428391868319,0.6749014279703787,0.4750179270154546,0.7651956014374612,False
22007,22007,6,174.71134344618628,-0.8225464068101385,93.25132084883997,0.6534067192921145,0.3656192552884141,1.3973991112724105,0.6327485830458397,0.7499179824413488,0.5292050926433655,0.5575828899609317,0.7958935560438455,0.5122168329534014,False
22009,22009,6,106.37313663538224,-3.2134549028920176,65.23740308597003,0.9856640514071224,0.5854424900009692,2.0308312020225627,0.6589916289409488,0.2105509850255367,0.6101058487685861,0.5665137093075018,0.2634945042263282,0.5733527277726825,False
23001,23001,2,131.46970119536968,-1.0966970375141072,1.908915005859824,2.053320619450445,1.064332316767028,11.973283225228611,0.7367281450578199,0.4970455662973758,0.674505615753268,0.711591197971111,0.509922787942575,0.6860981448063393,False
23004,23004,3,104.24867049979764,0.1067884248427626,22.56583107370036,0.7340089906919411,-1.6208937916108468,4.644595626336905,0.7392290153451131,0.4440193564101822,0.6295905447091168,0.6850840917082865,0.4112659419536969,0.6175389608406561,False
